GO_ID	GO_Type	Study_Count	Study_Total	Population_Count	Population_Total	Fold_Enrichment	P_Value	Odds_Ratio	GO_Term	FDR_P_Value
GO:0030414	F	1	1080	7	8571	1.1337301587301587	0.6105922238871498	1.1561631139944393	peptidase inhibitor activity	0.7497713337437797
GO:0008236	F	1	1080	7	8571	1.1337301587301587	0.6105922238871498	1.1561631139944393	serine-type peptidase activity	0.7497713337437797
GO:0015631	F	1	1080	7	8571	1.1337301587301587	0.6105922238871498	1.1561631139944393	tubulin binding	0.7497713337437797
GO:0005516	F	2	1080	16	8571	0.9920138888888889	0.6169404936295834	0.9908560826928174	calmodulin binding	0.753871188557125
GO:0016791	F	2	1080	16	8571	0.9920138888888889	0.6169404936295834	0.9908560826928174	phosphatase activity	0.753871188557125
GO:0004364	F	3	1080	25	8571	0.9523333333333334	0.6264519025783439	0.9456824512534819	glutathione transferase activity	0.7624288747894988
GO:0003729	F	7	1080	59	8571	0.941572504708098	0.6269874179905659	0.9332747867230626	mRNA binding	0.7624288747894988
GO:0003964	F	8	1080	68	8571	0.9336601307189543	0.6376273991010144	0.9242537313432836	RNA-directed DNA polymerase activity	0.7734898957617632
GO:0016747	F	2	1080	17	8571	0.9336601307189543	0.6506638614654932	0.9246753246753247	acyltransferase activity, transferring groups other than amino-acyl groups	0.7813470026239054
GO:0005198	F	2	1080	17	8571	0.9336601307189543	0.6506638614654932	0.9246753246753247	structural molecule activity	0.7813470026239054
GO:0008083	F	2	1080	17	8571	0.9336601307189543	0.6506638614654932	0.9246753246753247	growth factor activity	0.7813470026239054
GO:0008757	F	3	1080	26	8571	0.9157051282051282	0.6535902466632719	0.9044447135763595	S-adenosylmethionine-dependent methyltransferase activity	0.7813470026239054
GO:0003713	F	4	1080	35	8571	0.9069841269841269	0.6593790834217974	0.8945916776591918	transcription coactivator activity	0.7813470026239054
GO:0005262	F	1	1080	8	8571	0.9920138888888889	0.6597001638920399	0.9908645571296174	calcium channel activity	0.7813470026239054
GO:0004527	F	1	1080	8	8571	0.9920138888888889	0.6597001638920399	0.9908645571296174	exonuclease activity	0.7813470026239054
GO:0048038	F	1	1080	8	8571	0.9920138888888889	0.6597001638920399	0.9908645571296174	quinone binding	0.7813470026239054
GO:0016853	F	1	1080	8	8571	0.9920138888888889	0.6597001638920399	0.9908645571296174	isomerase activity	0.7813470026239054
GO:0004096	F	1	1080	8	8571	0.9920138888888889	0.6597001638920399	0.9908645571296174	catalase activity	0.7813470026239054
GO:0004674	F	16	1080	140	8571	0.9069841269841269	0.7010673707292232	0.8934028619936939	protein serine/threonine kinase activity	0.816949358871444
GO:0008320	F	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	protein transmembrane transporter activity	0.816949358871444
GO:0004312	F	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	fatty acid synthase activity	0.816949358871444
GO:0008241	F	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	peptidyl-dipeptidase activity	0.816949358871444
GO:0008046	F	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	axon guidance receptor activity	0.816949358871444
GO:0042562	F	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	hormone binding	0.816949358871444
GO:0051536	F	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	iron-sulfur cluster binding	0.816949358871444
GO:0004553	F	3	1080	28	8571	0.850297619047619	0.7035365330811407	0.831866295264624	hydrolase activity, hydrolyzing O-glycosyl compounds	0.816949358871444
GO:0004518	F	2	1080	19	8571	0.8353801169590642	0.7109579250857277	0.8156717232347485	nuclease activity	0.816949358871444
GO:0008170	F	2	1080	19	8571	0.8353801169590642	0.7109579250857277	0.8156717232347485	N-methyltransferase activity	0.816949358871444
GO:0046982	F	2	1080	19	8571	0.8353801169590642	0.7109579250857277	0.8156717232347485	protein heterodimerization activity	0.816949358871444
GO:0003724	F	2	1080	19	8571	0.8353801169590642	0.7109579250857277	0.8156717232347485	RNA helicase activity	0.816949358871444
GO:0004180	F	2	1080	19	8571	0.8353801169590642	0.7109579250857277	0.8156717232347485	carboxypeptidase activity	0.816949358871444
GO:0000166	F	4	1080	38	8571	0.8353801169590642	0.7228939648592392	0.8153291056199431	nucleotide binding	0.8287640192093337
GO:0003725	F	2	1080	20	8571	0.793611111111111	0.7376906193178638	0.7702535559678417	double-stranded RNA binding	0.8375967282119672
GO:0016788	F	1	1080	10	8571	0.793611111111111	0.7401312714940738	0.7704664813098548	hydrolase activity, acting on ester bonds	0.8375967282119672
GO:0010181	F	1	1080	10	8571	0.793611111111111	0.7401312714940738	0.7704664813098548	FMN binding	0.8375967282119672
GO:0030145	F	1	1080	10	8571	0.793611111111111	0.7401312714940738	0.7704664813098548	manganese ion binding	0.8375967282119672
GO:0004435	F	1	1080	10	8571	0.793611111111111	0.7401312714940738	0.7704664813098548	phosphatidylinositol-4,5-bisphosphate phospholipase C activity	0.8375967282119672
GO:0140359	F	6	1080	57	8571	0.8353801169590642	0.7406294423111806	0.8149852119618797	ABC-type transporter activity	0.8375967282119672
GO:0003735	F	8	1080	75	8571	0.8465185185185184	0.7446565521377787	0.8269102249944308	structural constituent of ribosome	0.840254352750061
GO:0016887	F	21	1080	187	8571	0.8912210338680927	0.7479410871671139	0.8750298645004949	ATP hydrolysis activity	0.8420640104960091
GO:0005085	F	5	1080	49	8571	0.8098072562358276	0.7567653154091678	0.7872093023255814	guanyl-nucleotide exchange factor activity	0.8500883924215091
GO:0003746	F	2	1080	21	8571	0.7558201058201058	0.7622828090890515	0.7296162484132409	translation elongation factor activity	0.8524635878428902
GO:0030527	F	2	1080	21	8571	0.7558201058201058	0.7622828090890515	0.7296162484132409	structural constituent of chromatin	0.8524635878428902
GO:0009922	F	3	1080	31	8571	0.7680107526881721	0.7678464216934942	0.7424393155590927	fatty acid elongase activity	0.8567040342098894
GO:0016491	F	9	1080	86	8571	0.8305232558139535	0.7721900590079107	0.8091236494597839	oxidoreductase activity	0.8567040342098894
GO:0051287	F	1	1080	11	8571	0.7214646464646465	0.7729146176903593	0.6933271547729379	NAD binding	0.8567040342098894
GO:0043022	F	1	1080	11	8571	0.7214646464646465	0.7729146176903593	0.6933271547729379	ribosome binding	0.8567040342098894
GO:0000175	F	2	1080	22	8571	0.7214646464646465	0.7848489475766339	0.6930426716141002	3'-5'-RNA exonuclease activity	0.8660998298147436
GO:0016779	F	2	1080	22	8571	0.7214646464646465	0.7848489475766339	0.6930426716141002	nucleotidyltransferase activity	0.8660998298147436
GO:0046983	F	7	1080	70	8571	0.793611111111111	0.7956898017464269	0.7691829760795278	protein dimerization activity	0.8749114469443597
GO:0008527	F	1	1080	12	8571	0.6613425925925925	0.801565577140641	0.6302131603336423	taste receptor activity	0.8749114469443597
GO:0003899	F	1	1080	12	8571	0.6613425925925925	0.801565577140641	0.6302131603336423	DNA-directed RNA polymerase activity	0.8749114469443597
GO:0051087	F	1	1080	12	8571	0.6613425925925925	0.801565577140641	0.6302131603336423	protein-folding chaperone binding	0.8749114469443597
GO:0001786	F	1	1080	12	8571	0.6613425925925925	0.801565577140641	0.6302131603336423	phosphatidylserine binding	0.8749114469443597
GO:0004337	F	2	1080	23	8571	0.6900966183574879	0.8055086496531565	0.6599522926053538	(2E,6E)-farnesyl diphosphate synthase activity	0.8754009402955129
GO:0004161	F	2	1080	23	8571	0.6900966183574879	0.8055086496531565	0.6599522926053538	dimethylallyltranstransferase activity	0.8754009402955129
GO:0051082	F	7	1080	71	8571	0.782433489827856	0.807644072241118	0.757062558247903	unfolded protein binding	0.8758218185991345
GO:0003677	F	27	1080	247	8571	0.8675101214574898	0.814752013123748	0.8474358974358974	DNA binding	0.8816215088012911
GO:0003700	F	4	1080	44	8571	0.7214646464646465	0.8226836542564161	0.6924721189591078	DNA-binding transcription factor activity	0.8882068221099961
GO:0003712	F	2	1080	24	8571	0.6613425925925925	0.8243835774074815	0.6298701298701299	transcription coregulator activity	0.8882068221099961
GO:0051537	F	1	1080	13	8571	0.6104700854700854	0.8266046210345663	0.5776181649675626	2 iron, 2 sulfur cluster binding	0.8886886590951025
GO:0016757	F	1	1080	15	8571	0.5290740740740741	0.8676095840804134	0.4949688865351516	glycosyltransferase activity	0.9228713410282104
GO:0003714	F	1	1080	15	8571	0.5290740740740741	0.8676095840804134	0.4949688865351516	transcription corepressor activity	0.9228713410282104
GO:0005484	F	1	1080	15	8571	0.5290740740740741	0.8676095840804134	0.4949688865351516	SNAP receptor activity	0.9228713410282104
GO:0008237	F	1	1080	15	8571	0.5290740740740741	0.8676095840804134	0.4949688865351516	metallopeptidase activity	0.9228713410282104
GO:0005549	F	1	1080	15	8571	0.5290740740740741	0.8676095840804134	0.4949688865351516	odorant binding	0.9228713410282104
GO:0000981	F	26	1080	249	8571	0.8286702365015618	0.8742983926503419	0.803975459705074	DNA-binding transcription factor activity, RNA polymerase II-specific	0.9280158786394519
GO:0051015	F	4	1080	49	8571	0.6478458049886622	0.8813028308221696	0.6151177199504337	actin filament binding	0.929821464225066
GO:0003887	F	1	1080	16	8571	0.49600694444444443	0.8843208567771355	0.4619091751621872	DNA-directed DNA polymerase activity	0.929821464225066
GO:0004568	F	1	1080	16	8571	0.49600694444444443	0.8843208567771355	0.4619091751621872	chitinase activity	0.929821464225066
GO:0031624	F	2	1080	28	8571	0.5668650793650793	0.8844205809806813	0.5326816041101755	ubiquitin conjugating enzyme binding	0.929821464225066
GO:0052689	F	3	1080	39	8571	0.6104700854700854	0.885279118633446	0.5768337975858867	carboxylic ester hydrolase activity	0.929821464225066
GO:0001227	F	1	1080	18	8571	0.44089506172839504	0.9116858905175662	0.4074578858420106	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.9513187219946141
GO:0008276	F	1	1080	18	8571	0.44089506172839504	0.9116858905175662	0.4074578858420106	protein methyltransferase activity	0.9513187219946141
GO:0031490	F	1	1080	18	8571	0.44089506172839504	0.9116858905175662	0.4074578858420106	chromatin DNA binding	0.9513187219946141
GO:0001228	F	3	1080	42	8571	0.5668650793650793	0.9133419267054079	0.5322476965931005	DNA-binding transcription activator activity, RNA polymerase II-specific	0.9513187219946141
GO:0000049	F	1	1080	20	8571	0.3968055555555555	0.9325820138808159	0.36447002585239746	tRNA binding	0.9673366230937656
GO:0003727	F	1	1080	20	8571	0.3968055555555555	0.9325820138808159	0.36447002585239746	single-stranded RNA binding	0.9673366230937656
GO:0016740	F	3	1080	45	8571	0.5290740740740741	0.9350171788118014	0.4940310385992837	transferase activity	0.9678586912907283
GO:0043565	F	3	1080	46	8571	0.5175724637681159	0.941050371810569	0.4824771652523159	sequence-specific DNA binding	0.9720953325300931
GO:0000978	F	21	1080	223	8571	0.7473467862481314	0.9445707011177554	0.7155498836002581	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.973302512617815
GO:0003678	F	2	1080	35	8571	0.45349206349206345	0.9461044384129258	0.41929499072356213	DNA helicase activity	0.973302512617815
GO:1990404	F	1	1080	23	8571	0.34504830917874396	0.9550386611860295	0.314643188137164	NAD+-protein mono-ADP-ribosyltransferase activity	0.9803905620846911
GO:0003824	F	2	1080	37	8571	0.42897897897897896	0.9569081534120039	0.395229260535383	catalytic activity	0.9803905620846911
GO:0000287	F	2	1080	39	8571	0.40698005698005696	0.9656198945817522	0.37376523090808805	magnesium ion binding	0.9872970758886895
GO:0004521	F	3	1080	53	8571	0.4492138364779874	0.9707403771497761	0.4145403899721449	RNA endonuclease activity	0.9897225742751155
GO:0008270	F	99	1080	924	8571	0.850297619047619	0.9719431268330475	0.8154128440366972	zinc ion binding	0.9897225742751155
GO:0008061	F	4	1080	67	8571	0.4737976782752902	0.9762669506351157	0.4383076650734643	chitin binding	0.9921090106859899
GO:0003950	F	1	1080	29	8571	0.2736590038314176	0.9800120733829226	0.2470210512379187	NAD+ poly-ADP-ribosyltransferase activity	0.9938988841393609
GO:0004252	F	13	1080	170	8571	0.6068790849673203	0.9861512001561404	0.5691414108250408	serine-type endopeptidase activity	0.9957813049820217
GO:0004190	F	1	1080	32	8571	0.24800347222222222	0.9866760590636275	0.22302609943496068	aspartic-type endopeptidase activity	0.9957813049820217
GO:0015276	F	2	1080	48	8571	0.33067129629629627	0.9878309552416462	0.30027425990158907	ligand-gated monoatomic ion channel activity	0.9957813049820217
GO:0042302	F	1	1080	34	8571	0.23341503267973857	0.9898334752796506	0.20945319740500462	structural constituent of cuticle	0.9957963275403715
GO:0004519	F	2	1080	57	8571	0.27846003898635474	0.9958140367740174	0.250834879406308	endonuclease activity	0.998452804429857
GO:0016787	F	5	1080	101	8571	0.3928767876787679	0.9971713468041227	0.35828488372093026	hydrolase activity	0.998452804429857
GO:0003676	F	16	1080	232	8571	0.5473180076628352	0.998452804429857	0.5064745196324144	nucleic acid binding	0.998452804429857
