GO_ID	GO_Type	Study_Count	Study_Total	Population_Count	Population_Total	Fold_Enrichment	P_Value	Odds_Ratio	GO_Term	FDR_P_Value
GO:0008023	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	transcription elongation factor complex	0.6908912993213477
GO:0098553	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	lumenal side of endoplasmic reticulum membrane	0.6908912993213477
GO:0098554	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	cytoplasmic side of endoplasmic reticulum membrane	0.6908912993213477
GO:0000974	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	Prp19 complex	0.6908912993213477
GO:0005942	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	phosphatidylinositol 3-kinase complex	0.6908912993213477
GO:0034993	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	meiotic nuclear membrane microtubule tethering complex	0.6908912993213477
GO:0045271	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	respiratory chain complex I	0.6908912993213477
GO:0033017	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	sarcoplasmic reticulum membrane	0.6908912993213477
GO:0030134	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	COPII-coated ER to Golgi transport vesicle	0.6908912993213477
GO:0030018	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	Z disc	0.6908912993213477
GO:0005902	C	1	1080	5	8571	1.587222222222222	0.49011946874933215	1.734708063021316	microvillus	0.6908912993213477
GO:0016324	C	3	1080	21	8571	1.1337301587301587	0.5040648164915817	1.1564531104921076	apical plasma membrane	0.7062944135271265
GO:0045202	C	2	1080	14	8571	1.1337301587301587	0.5421373248585104	1.1563079777365493	synapse	0.7455793126765906
GO:0012506	C	1	1080	6	8571	1.322685185185185	0.5544051299390033	1.38758109360519	vesicle membrane	0.7455793126765906
GO:0005665	C	1	1080	6	8571	1.322685185185185	0.5544051299390033	1.38758109360519	RNA polymerase II, core complex	0.7455793126765906
GO:0000922	C	1	1080	6	8571	1.322685185185185	0.5544051299390033	1.38758109360519	spindle pole	0.7455793126765906
GO:0005814	C	1	1080	6	8571	1.322685185185185	0.5544051299390033	1.38758109360519	centriole	0.7455793126765906
GO:0017053	C	1	1080	6	8571	1.322685185185185	0.5544051299390033	1.38758109360519	transcription repressor complex	0.7455793126765906
GO:0005834	C	1	1080	6	8571	1.322685185185185	0.5544051299390033	1.38758109360519	heterotrimeric G-protein complex	0.7455793126765906
GO:0005829	C	30	1080	242	8571	0.9838154269972452	0.5685646695773325	0.9809973045822102	cytosol	0.760252186749119
GO:0005768	C	2	1080	15	8571	1.0581481481481483	0.5807666339804665	1.0672184957899244	endosome	0.7718111428210084
GO:0016020	C	199	1080	1596	8571	0.9895276385407965	0.5838058644415319	0.985333416750829	membrane	0.7718111428210084
GO:0016323	C	1	1080	7	8571	1.1337301587301587	0.6105922238871498	1.1561631139944393	basolateral plasma membrane	0.7893844220419507
GO:0000776	C	1	1080	7	8571	1.1337301587301587	0.6105922238871498	1.1561631139944393	kinetochore	0.7893844220419507
GO:0005815	C	1	1080	7	8571	1.1337301587301587	0.6105922238871498	1.1561631139944393	microtubule organizing center	0.7893844220419507
GO:0030992	C	1	1080	7	8571	1.1337301587301587	0.6105922238871498	1.1561631139944393	intraciliary transport particle B	0.7893844220419507
GO:0043005	C	3	1080	25	8571	0.9523333333333334	0.6264519025783439	0.9456824512534819	neuron projection	0.8054381604578709
GO:0005576	C	20	1080	168	8571	0.9447751322751323	0.6433816176253997	0.9361295257521672	extracellular region	0.8226846913898554
GO:0005769	C	2	1080	17	8571	0.9336601307189543	0.6506638614654932	0.9246753246753247	early endosome	0.8255071569558146
GO:0000123	C	1	1080	8	8571	0.9920138888888889	0.6597001638920399	0.9908645571296174	histone acetyltransferase complex	0.8255071569558146
GO:0016459	C	1	1080	8	8571	0.9920138888888889	0.6597001638920399	0.9908645571296174	myosin complex	0.8255071569558146
GO:0071944	C	1	1080	8	8571	0.9920138888888889	0.6597001638920399	0.9908645571296174	cell periphery	0.8255071569558146
GO:0005874	C	6	1080	53	8571	0.8984276729559748	0.6728908641814262	0.8848211101866159	microtubule	0.8375343735024134
GO:0005813	C	2	1080	18	8571	0.8817901234567901	0.68197940291541	0.8667671614100185	centrosome	0.8443554512286029
GO:0010008	C	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	endosome membrane	0.8476574007170983
GO:0030659	C	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	cytoplasmic vesicle membrane	0.8476574007170983
GO:0000428	C	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	DNA-directed RNA polymerase complex	0.8476574007170983
GO:0005657	C	1	1080	9	8571	0.8817901234567901	0.7026201478925769	0.866890639481001	replication fork	0.8476574007170983
GO:1990904	C	4	1080	37	8571	0.8579579579579579	0.7027586997398165	0.8401486988847584	ribonucleoprotein complex	0.8476574007170983
GO:0005762	C	2	1080	19	8571	0.8353801169590642	0.7109579250857277	0.8156717232347485	mitochondrial large ribosomal subunit	0.8531495101028733
GO:0005694	C	4	1080	38	8571	0.8353801169590642	0.7228939648592392	0.8153291056199431	chromosome	0.8608094582335233
GO:0005856	C	6	1080	56	8571	0.850297619047619	0.7246985609914705	0.8313966480446927	cytoskeleton	0.8608094582335233
GO:0031410	C	1	1080	10	8571	0.793611111111111	0.7401312714940738	0.7704664813098548	cytoplasmic vesicle	0.8616453608438471
GO:0030687	C	1	1080	10	8571	0.793611111111111	0.7401312714940738	0.7704664813098548	preribosome, large subunit precursor	0.8616453608438471
GO:0055037	C	1	1080	10	8571	0.793611111111111	0.7401312714940738	0.7704664813098548	recycling endosome	0.8616453608438471
GO:0000792	C	1	1080	10	8571	0.793611111111111	0.7401312714940738	0.7704664813098548	heterochromatin	0.8616453608438471
GO:0005794	C	8	1080	75	8571	0.8465185185185184	0.7446565521377787	0.8269102249944308	Golgi apparatus	0.8626219465358426
GO:0005912	C	2	1080	21	8571	0.7558201058201058	0.7622828090890515	0.7296162484132409	adherens junction	0.8695289449016542
GO:0000786	C	2	1080	21	8571	0.7558201058201058	0.7622828090890515	0.7296162484132409	nucleosome	0.8695289449016542
GO:0005884	C	1	1080	11	8571	0.7214646464646465	0.7729146176903593	0.6933271547729379	actin filament	0.8695289449016542
GO:0022627	C	1	1080	11	8571	0.7214646464646465	0.7729146176903593	0.6933271547729379	cytosolic small ribosomal subunit	0.8695289449016542
GO:0005669	C	1	1080	11	8571	0.7214646464646465	0.7729146176903593	0.6933271547729379	transcription factor TFIID complex	0.8695289449016542
GO:0005911	C	1	1080	11	8571	0.7214646464646465	0.7729146176903593	0.6933271547729379	cell-cell junction	0.8695289449016542
GO:0005811	C	1	1080	12	8571	0.6613425925925925	0.801565577140641	0.6302131603336423	lipid droplet	0.8959454762245146
GO:0005840	C	3	1080	33	8571	0.7214646464646465	0.8040536325091797	0.6927576601671309	ribosome	0.8959454762245146
GO:0005743	C	7	1080	72	8571	0.7715663580246913	0.8190534660048266	0.7453150763495591	mitochondrial inner membrane	0.9038573893555538
GO:0005680	C	1	1080	13	8571	0.6104700854700854	0.8266046210345663	0.5776181649675626	anaphase-promoting complex	0.9038573893555538
GO:0022625	C	1	1080	13	8571	0.6104700854700854	0.8266046210345663	0.5776181649675626	cytosolic large ribosomal subunit	0.9038573893555538
GO:0005778	C	1	1080	13	8571	0.6104700854700854	0.8266046210345663	0.5776181649675626	peroxisomal membrane	0.9038573893555538
GO:0005930	C	1	1080	14	8571	0.5668650793650793	0.848486720740417	0.5331147073501105	axoneme	0.9234692681546864
